Benchmark,Size,Processes,Section,min time,avg time,max time,%varavg,%total
in.rhodo-e-5,2048,32,Modify,2.1906,2.2138,2.2295,0.6,13.33
in.rhodo-e-5,2048,32,Other,,0.1059,,,0.64
in.rhodo-e-5,2048,64,Pair,5.0221,5.1366,5.3049,3.4,51.34
in.rhodo-e-5,2048,64,Bond,0.32111,0.33318,0.34765,1.1,3.33
in.rhodo-e-5,2048,64,Kspace,1.58,1.7437,1.8534,5.9,17.43
in.rhodo-e-5,2048,64,Neigh,0.6518,0.65587,0.65806,0.2,6.55
in.rhodo-e-5,2048,64,Comm,0.52709,0.5824,0.64536,5.7,5.82
in.rhodo-e-5,2048,64,Output,0.00028472,0.00029389,0.00037496,0.0,0.00
in.rhodo-e-5,2048,64,Modify,1.298,1.4223,1.5351,8.0,14.22
in.rhodo-e-5,2048,64,Other,,0.1314,,,1.31
in.rhodo-e-6,32,1,Pair,26.16,26.16,26.16,0.0,50.93
in.rhodo-e-6,32,1,Bond,1.556,1.556,1.556,0.0,3.03
in.rhodo-e-6,32,1,Kspace,10.585,10.585,10.585,0.0,20.61
in.rhodo-e-6,32,1,Neigh,3.1145,3.1145,3.1145,0.0,6.06
in.rhodo-e-6,32,1,Comm,0.74098,0.74098,0.74098,0.0,1.44
in.rhodo-e-6,32,1,Output,0.0011421,0.0011421,0.0011421,0.0,0.00
in.rhodo-e-6,32,1,Modify,9.1015,9.1015,9.1015,0.0,17.72
in.rhodo-e-6,32,1,Other,,0.1076,,,0.21
in.rhodo-e-6,32,2,Pair,13.122,13.173,13.225,1.4,51.15
in.rhodo-e-6,32,2,Bond,0.75457,0.7825,0.81044,3.2,3.04
in.rhodo-e-6,32,2,Kspace,4.9284,5.0086,5.0888,3.6,19.45
in.rhodo-e-6,32,2,Neigh,1.5917,1.5917,1.5918,0.0,6.18
in.rhodo-e-6,32,2,Comm,0.46152,0.46301,0.46449,0.2,1.80
in.rhodo-e-6,32,2,Output,0.00068726,0.00081425,0.00094124,0.0,0.00
in.rhodo-e-6,32,2,Modify,4.6646,4.6658,4.667,0.1,18.12
in.rhodo-e-6,32,2,Other,,0.06915,,,0.27
in.rhodo-e-6,32,4,Pair,6.4799,6.6904,6.8694,5.4,49.75
in.rhodo-e-6,32,4,Bond,0.38056,0.39478,0.41236,1.9,2.94
in.rhodo-e-6,32,4,Kspace,2.5717,2.7544,2.946,8.1,20.48
in.rhodo-e-6,32,4,Neigh,0.82353,0.82361,0.82372,0.0,6.12
in.rhodo-e-6,32,4,Comm,0.30894,0.31851,0.33826,2.0,2.37
in.rhodo-e-6,32,4,Output,0.00060884,0.00067209,0.00086069,0.0,0.00
in.rhodo-e-6,32,4,Modify,2.3741,2.4167,2.4395,1.6,17.97
in.rhodo-e-6,32,4,Other,,0.04992,,,0.37
in.rhodo-e-6,32,8,Pair,3.3769,3.4805,3.5888,4.3,46.49
in.rhodo-e-6,32,8,Bond,0.19637,0.20757,0.22403,2.1,2.77
in.rhodo-e-6,32,8,Kspace,1.5879,1.697,1.7848,6.2,22.67
in.rhodo-e-6,32,8,Neigh,0.43748,0.43801,0.43854,0.1,5.85
in.rhodo-e-6,32,8,Comm,0.23478,0.26627,0.30011,5.5,3.56
in.rhodo-e-6,32,8,Output,0.00052404,0.00055922,0.00079224,0.0,0.01
in.rhodo-e-6,32,8,Modify,1.2523,1.3268,1.3998,5.6,17.72
in.rhodo-e-6,32,8,Other,,0.06966,,,0.93
in.rhodo-e-6,32,16,Pair,1.7282,1.8739,2.035,6.3,41.96
in.rhodo-e-6,32,16,Bond,0.10076,0.11505,0.13045,2.8,2.58
in.rhodo-e-6,32,16,Kspace,0.95213,1.1197,1.2536,8.4,25.07
in.rhodo-e-6,32,16,Neigh,0.24925,0.2501,0.25065,0.1,5.60
in.rhodo-e-6,32,16,Comm,0.17693,0.20599,0.26229,6.6,4.61
in.rhodo-e-6,32,16,Output,0.00061218,0.00063512,0.00093728,0.0,0.01
in.rhodo-e-6,32,16,Modify,0.71177,0.84068,0.90657,7.5,18.82
in.rhodo-e-6,32,16,Other,,0.06003,,,1.34
in.rhodo-e-6,32,32,Pair,0.88143,1.1016,1.2439,9.1,39.52
in.rhodo-e-6,32,32,Bond,0.016423,0.063334,0.10202,12.5,2.27
in.rhodo-e-6,32,32,Kspace,0.69522,0.82041,1.064,10.9,29.43
in.rhodo-e-6,32,32,Neigh,0.16216,0.16316,0.16412,0.1,5.85
in.rhodo-e-6,32,32,Comm,0.1279,0.14599,0.21498,6.7,5.24
in.rhodo-e-6,32,32,Output,0.00059257,0.00060902,0.00088012,0.0,0.02
in.rhodo-e-6,32,32,Modify,0.30143,0.45732,0.49637,8.6,16.41
in.rhodo-e-6,32,32,Other,,0.035,,,1.26
in.rhodo-e-6,32,64,Pair,0.44632,0.52141,0.59351,5.7,33.33
in.rhodo-e-6,32,64,Bond,0.0054862,0.032461,0.057115,8.8,2.07
in.rhodo-e-6,32,64,Kspace,0.40067,0.48862,0.55334,6.1,31.23
in.rhodo-e-6,32,64,Neigh,0.091594,0.0928,0.093991,0.2,5.93
in.rhodo-e-6,32,64,Comm,0.11322,0.12399,0.13549,1.6,7.92
in.rhodo-e-6,32,64,Output,0.00058625,0.00059477,0.00087297,0.0,0.04
in.rhodo-e-6,32,64,Modify,0.26146,0.28457,0.30531,2.4,18.19
in.rhodo-e-6,32,64,Other,,0.02013,,,1.29
in.rhodo-e-6,256,1,Pair,35.142,35.142,35.142,0.0,51.09
in.rhodo-e-6,256,1,Bond,2.0901,2.0901,2.0901,0.0,3.04
in.rhodo-e-6,256,1,Kspace,13.754,13.754,13.754,0.0,20.00
in.rhodo-e-6,256,1,Neigh,4.1965,4.1965,4.1965,0.0,6.10
in.rhodo-e-6,256,1,Comm,1.3512,1.3512,1.3512,0.0,1.96
in.rhodo-e-6,256,1,Output,0.00091825,0.00091825,0.00091825,0.0,0.00
in.rhodo-e-6,256,1,Modify,12.113,12.113,12.113,0.0,17.61
in.rhodo-e-6,256,1,Other,,0.1383,,,0.20
in.rhodo-e-6,256,2,Pair,17.515,17.536,17.556,0.5,50.45
in.rhodo-e-6,256,2,Bond,1.0348,1.0395,1.0442,0.5,2.99
in.rhodo-e-6,256,2,Kspace,7.1947,7.2197,7.2447,0.9,20.77
in.rhodo-e-6,256,2,Neigh,2.0991,2.0993,2.0994,0.0,6.04
in.rhodo-e-6,256,2,Comm,0.62707,0.63211,0.63716,0.6,1.82
in.rhodo-e-6,256,2,Output,0.00046614,0.00050715,0.00054816,0.0,0.00
in.rhodo-e-6,256,2,Modify,6.1589,6.16,6.1612,0.0,17.72
in.rhodo-e-6,256,2,Other,,0.06886,,,0.20
in.rhodo-e-6,256,4,Pair,8.8154,8.9165,8.962,2.0,47.84
in.rhodo-e-6,256,4,Bond,0.52366,0.52652,0.53158,0.4,2.83
in.rhodo-e-6,256,4,Kspace,4.4091,4.4603,4.565,2.9,23.93
in.rhodo-e-6,256,4,Neigh,1.0623,1.0633,1.0647,0.1,5.71
in.rhodo-e-6,256,4,Comm,0.36765,0.36923,0.37058,0.2,1.98
in.rhodo-e-6,256,4,Output,0.00028094,0.00030424,0.00035788,0.0,0.00
in.rhodo-e-6,256,4,Modify,3.2385,3.2449,3.2576,0.4,17.41
in.rhodo-e-6,256,4,Other,,0.05603,,,0.30
in.rhodo-e-6,256,8,Pair,4.4987,4.548,4.589,1.3,47.84
in.rhodo-e-6,256,8,Bond,0.26774,0.27108,0.27568,0.4,2.85
in.rhodo-e-6,256,8,Kspace,2.1193,2.1657,2.2156,2.0,22.78
in.rhodo-e-6,256,8,Neigh,0.54614,0.54694,0.54768,0.1,5.75
in.rhodo-e-6,256,8,Comm,0.21895,0.22365,0.233,1.1,2.35
in.rhodo-e-6,256,8,Output,0.00016777,0.0001785,0.00024738,0.0,0.00
in.rhodo-e-6,256,8,Modify,1.7036,1.7152,1.7222,0.4,18.04
in.rhodo-e-6,256,8,Other,,0.03614,,,0.38
in.rhodo-e-6,256,16,Pair,2.1918,2.4497,2.5691,5.9,46.52
in.rhodo-e-6,256,16,Bond,0.12663,0.14373,0.15455,2.0,2.73
in.rhodo-e-6,256,16,Kspace,1.0443,1.1747,1.4484,9.2,22.31
in.rhodo-e-6,256,16,Neigh,0.30788,0.31014,0.31156,0.2,5.89
in.rhodo-e-6,256,16,Comm,0.14102,0.16926,0.21811,5.5,3.21
in.rhodo-e-6,256,16,Output,0.0001371,0.00014282,0.00021416,0.0,0.00
in.rhodo-e-6,256,16,Modify,0.85224,0.95835,1.0312,5.3,18.20
in.rhodo-e-6,256,16,Other,,0.06014,,,1.14
in.rhodo-e-6,256,32,Pair,1.1156,1.2862,1.4323,8.6,42.71
in.rhodo-e-6,256,32,Bond,0.065036,0.075486,0.086542,2.1,2.51
in.rhodo-e-6,256,32,Kspace,0.59773,0.75112,0.9332,11.9,24.94
in.rhodo-e-6,256,32,Neigh,0.17832,0.179,0.17982,0.1,5.94
in.rhodo-e-6,256,32,Comm,0.093572,0.11881,0.17118,6.3,3.94
in.rhodo-e-6,256,32,Output,0.00011962,0.00012342,0.00019895,0.0,0.00
in.rhodo-e-6,256,32,Modify,0.44171,0.55345,0.61401,6.4,18.38
in.rhodo-e-6,256,32,Other,,0.04762,,,1.58
in.rhodo-e-6,256,64,Pair,0.57277,0.65228,0.75537,8.4,36.89
in.rhodo-e-6,256,64,Bond,0.034016,0.039008,0.0457,1.7,2.21
in.rhodo-e-6,256,64,Kspace,0.39529,0.50292,0.5863,10.0,28.44
in.rhodo-e-6,256,64,Neigh,0.09571,0.097644,0.099562,0.3,5.52
in.rhodo-e-6,256,64,Comm,0.080542,0.098248,0.14738,5.3,5.56
in.rhodo-e-6,256,64,Output,0.00015238,0.00015449,0.00023037,0.0,0.01
in.rhodo-e-6,256,64,Modify,0.23295,0.34533,0.38384,6.6,19.53
in.rhodo-e-6,256,64,Other,,0.03258,,,1.84
in.rhodo-e-6,864,1,Pair,117.6,117.6,117.6,0.0,49.44
in.rhodo-e-6,864,1,Bond,7.3642,7.3642,7.3642,0.0,3.10
in.rhodo-e-6,864,1,Kspace,51.221,51.221,51.221,0.0,21.53
in.rhodo-e-6,864,1,Neigh,13.994,13.994,13.994,0.0,5.88
in.rhodo-e-6,864,1,Comm,5.6116,5.6116,5.6116,0.0,2.36
in.rhodo-e-6,864,1,Output,0.0029139,0.0029139,0.0029139,0.0,0.00
in.rhodo-e-6,864,1,Modify,41.611,41.611,41.611,0.0,17.49
in.rhodo-e-6,864,1,Other,,0.4612,,,0.19
in.rhodo-e-6,864,2,Pair,59.126,59.247,59.368,1.6,50.25
in.rhodo-e-6,864,2,Bond,3.515,3.5491,3.5831,1.8,3.01
in.rhodo-e-6,864,2,Kspace,24.066,24.221,24.376,3.2,20.54
in.rhodo-e-6,864,2,Neigh,6.9895,6.9895,6.9895,0.0,5.93
in.rhodo-e-6,864,2,Comm,2.7416,2.7462,2.7507,0.3,2.33
in.rhodo-e-6,864,2,Output,0.0014256,0.0014426,0.0014596,0.0,0.00
in.rhodo-e-6,864,2,Modify,20.894,20.909,20.923,0.3,17.73
in.rhodo-e-6,864,2,Other,,0.2447,,,0.21
in.rhodo-e-6,864,4,Pair,29.356,29.561,29.699,2.3,47.99
in.rhodo-e-6,864,4,Bond,1.7474,1.7809,1.818,2.0,2.89
in.rhodo-e-6,864,4,Kspace,14.173,14.32,14.536,3.6,23.25
in.rhodo-e-6,864,4,Neigh,3.536,3.5367,3.5373,0.0,5.74
in.rhodo-e-6,864,4,Comm,1.5084,1.5132,1.5227,0.5,2.46
in.rhodo-e-6,864,4,Output,0.00074681,0.00078233,0.00082862,0.0,0.00
in.rhodo-e-6,864,4,Modify,10.734,10.753,10.761,0.3,17.46
in.rhodo-e-6,864,4,Other,,0.1367,,,0.22
in.rhodo-e-6,864,8,Pair,14.725,14.904,15.03,3.0,46.45
in.rhodo-e-6,864,8,Bond,0.87991,0.8963,0.91202,1.2,2.79
in.rhodo-e-6,864,8,Kspace,7.7013,7.8141,8.0061,4.2,24.35
in.rhodo-e-6,864,8,Neigh,1.7981,1.7989,1.8,0.0,5.61
in.rhodo-e-6,864,8,Comm,0.84393,0.89285,0.94107,4.4,2.78
in.rhodo-e-6,864,8,Output,0.00040772,0.0004295,0.00048735,0.0,0.00
in.rhodo-e-6,864,8,Modify,5.5499,5.6473,5.7506,3.9,17.60
in.rhodo-e-6,864,8,Other,,0.1352,,,0.42
in.rhodo-e-6,864,16,Pair,7.4504,7.6509,8.0446,4.6,43.85
in.rhodo-e-6,864,16,Bond,0.44381,0.46083,0.48723,1.6,2.64
in.rhodo-e-6,864,16,Kspace,4.2127,4.5994,4.8038,6.0,26.36
in.rhodo-e-6,864,16,Neigh,0.9452,0.94715,0.94935,0.1,5.43
in.rhodo-e-6,864,16,Comm,0.49505,0.56353,0.59764,4.8,3.23
in.rhodo-e-6,864,16,Output,0.00025709,0.00026627,0.00033681,0.0,0.00
in.rhodo-e-6,864,16,Modify,2.9969,3.0768,3.236,4.6,17.63
in.rhodo-e-6,864,16,Other,,0.1487,,,0.85
in.rhodo-e-6,864,32,Pair,3.7345,3.9706,4.1286,4.4,42.53
in.rhodo-e-6,864,32,Bond,0.19155,0.24237,0.29452,8.5,2.60
in.rhodo-e-6,864,32,Kspace,2.2666,2.3937,2.5971,5.2,25.64
in.rhodo-e-6,864,32,Neigh,0.5154,0.51663,0.51777,0.1,5.53
in.rhodo-e-6,864,32,Comm,0.31551,0.36001,0.4259,7.2,3.86
in.rhodo-e-6,864,32,Output,0.00034487,0.00034901,0.00041768,0.0,0.00
in.rhodo-e-6,864,32,Modify,1.6044,1.75,1.85,7.3,18.74
in.rhodo-e-6,864,32,Other,,0.103,,,1.10
in.rhodo-e-6,864,64,Pair,2.0692,2.1581,2.3167,4.4,38.52
in.rhodo-e-6,864,64,Bond,0.10059,0.1332,0.16508,6.6,2.38
in.rhodo-e-6,864,64,Kspace,1.488,1.6354,1.722,5.1,29.19
in.rhodo-e-6,864,64,Neigh,0.30111,0.30253,0.30411,0.1,5.40
in.rhodo-e-6,864,64,Comm,0.23412,0.27993,0.37511,7.5,5.00
in.rhodo-e-6,864,64,Output,0.00013964,0.00014281,0.00024231,0.0,0.00
in.rhodo-e-6,864,64,Modify,0.78888,1.0077,1.1063,9.1,17.99
in.rhodo-e-6,864,64,Other,,0.08601,,,1.54
in.rhodo-e-6,2048,4,Pair,69.68,69.982,70.353,2.9,44.23
in.rhodo-e-6,2048,4,Bond,4.4146,4.4348,4.4558,0.8,2.80
in.rhodo-e-6,2048,4,Kspace,45.465,45.813,46.128,3.5,28.96
in.rhodo-e-6,2048,4,Neigh,8.2558,8.2579,8.2604,0.1,5.22
in.rhodo-e-6,2048,4,Comm,3.6548,3.6706,3.6909,0.8,2.32
in.rhodo-e-6,2048,4,Output,0.0018366,0.0018677,0.001899,0.1,0.00
in.rhodo-e-6,2048,4,Modify,25.666,25.713,25.759,0.7,16.25
in.rhodo-e-6,2048,4,Other,,0.3388,,,0.21
in.rhodo-e-6,2048,8,Pair,35.092,35.175,35.381,1.5,43.54
in.rhodo-e-6,2048,8,Bond,2.2141,2.2311,2.2476,0.8,2.76
in.rhodo-e-6,2048,8,Kspace,23.479,23.667,23.759,1.7,29.30
in.rhodo-e-6,2048,8,Neigh,4.2225,4.2256,4.2278,0.1,5.23
in.rhodo-e-6,2048,8,Comm,1.891,1.9084,1.9183,0.7,2.36
in.rhodo-e-6,2048,8,Output,0.00092057,0.00094968,0.0010062,0.0,0.00
in.rhodo-e-6,2048,8,Modify,13.35,13.369,13.398,0.4,16.55
in.rhodo-e-6,2048,8,Other,,0.2077,,,0.26
in.rhodo-e-6,2048,16,Pair,17.624,17.835,18.027,2.7,42.61
in.rhodo-e-6,2048,16,Bond,1.1146,1.1307,1.1499,1.0,2.70
in.rhodo-e-6,2048,16,Kspace,12.169,12.348,12.57,3.2,29.50
in.rhodo-e-6,2048,16,Neigh,2.1426,2.1448,2.1471,0.1,5.12
in.rhodo-e-6,2048,16,Comm,1.0456,1.0718,1.1439,2.6,2.56
in.rhodo-e-6,2048,16,Output,0.00052818,0.00054794,0.00061037,0.0,0.00
in.rhodo-e-6,2048,16,Modify,7.0646,7.1656,7.2053,1.4,17.12
in.rhodo-e-6,2048,16,Other,,0.1636,,,0.39
in.rhodo-e-6,2048,32,Pair,8.9624,9.0926,9.221,2.4,40.31
in.rhodo-e-6,2048,32,Bond,0.56303,0.58518,0.59602,0.9,2.59
in.rhodo-e-6,2048,32,Kspace,6.5956,6.7177,6.8528,2.9,29.78
in.rhodo-e-6,2048,32,Neigh,1.1148,1.1166,1.1185,0.1,4.95
in.rhodo-e-6,2048,32,Comm,0.68375,0.7747,0.89837,9.4,3.43
in.rhodo-e-6,2048,32,Output,0.00039544,0.00043946,0.00051106,0.0,0.00
in.rhodo-e-6,2048,32,Modify,3.7831,4.0515,4.277,9.3,17.96
in.rhodo-e-6,2048,32,Other,,0.2194,,,0.97
in.rhodo-e-6,2048,64,Pair,5.0668,5.1571,5.2951,2.6,37.90
in.rhodo-e-6,2048,64,Bond,0.3228,0.33344,0.34559,0.9,2.45
in.rhodo-e-6,2048,64,Kspace,4.0899,4.2262,4.3107,2.9,31.06
in.rhodo-e-6,2048,64,Neigh,0.65947,0.66289,0.66588,0.2,4.87
in.rhodo-e-6,2048,64,Comm,0.51856,0.59076,0.7507,10.6,4.34
in.rhodo-e-6,2048,64,Output,0.00037929,0.00038975,0.00048789,0.0,0.00
in.rhodo-e-6,2048,64,Modify,2.1036,2.4728,2.6332,11.8,18.17
in.rhodo-e-6,2048,64,Other,,0.1634,,,1.20
in.rhodo-e-7,32,1,Pair,26.15,26.15,26.15,0.0,32.57
in.rhodo-e-7,32,1,Bond,1.5659,1.5659,1.5659,0.0,1.95
in.rhodo-e-7,32,1,Kspace,22.73,22.73,22.73,0.0,28.31
in.rhodo-e-7,32,1,Neigh,3.1564,3.1564,3.1564,0.0,3.93
in.rhodo-e-7,32,1,Comm,0.75082,0.75082,0.75082,0.0,0.94
in.rhodo-e-7,32,1,Output,0.0011629,0.0011629,0.0011629,0.0,0.00
in.rhodo-e-7,32,1,Modify,25.83,25.83,25.83,0.0,32.17
in.rhodo-e-7,32,1,Other,,0.1105,,,0.14
in.rhodo-e-7,32,2,Pair,13.125,13.228,13.331,2.8,31.37
in.rhodo-e-7,32,2,Bond,0.75953,0.78612,0.8127,3.0,1.86
in.rhodo-e-7,32,2,Kspace,12.687,12.818,12.948,3.7,30.39
in.rhodo-e-7,32,2,Neigh,1.6189,1.619,1.6192,0.0,3.84
in.rhodo-e-7,32,2,Comm,0.49396,0.49823,0.5025,0.6,1.18
in.rhodo-e-7,32,2,Output,0.00070166,0.00085112,0.0010006,0.0,0.00
in.rhodo-e-7,32,2,Modify,13.128,13.139,13.151,0.3,31.15
in.rhodo-e-7,32,2,Other,,0.08534,,,0.20
in.rhodo-e-7,32,4,Pair,6.655,6.7609,6.8528,3.2,29.70
in.rhodo-e-7,32,4,Bond,0.3869,0.40078,0.42612,2.5,1.76
in.rhodo-e-7,32,4,Kspace,7.3965,7.4881,7.6083,3.0,32.89
in.rhodo-e-7,32,4,Neigh,0.82792,0.82802,0.8281,0.0,3.64
in.rhodo-e-7,32,4,Comm,0.34716,0.41155,0.47614,9.6,1.81
in.rhodo-e-7,32,4,Output,0.00061305,0.00068409,0.00089258,0.0,0.00
in.rhodo-e-7,32,4,Modify,6.5957,6.7467,6.8925,5.5,29.63
in.rhodo-e-7,32,4,Other,,0.1304,,,0.57
in.rhodo-e-7,32,8,Pair,3.3845,3.4732,3.5744,3.3,28.79
in.rhodo-e-7,32,8,Bond,0.1984,0.2091,0.23069,2.3,1.73
in.rhodo-e-7,32,8,Kspace,3.8015,3.894,3.9638,3.0,32.28
in.rhodo-e-7,32,8,Neigh,0.43112,0.43154,0.43183,0.0,3.58
in.rhodo-e-7,32,8,Comm,0.24776,0.34212,0.38068,8.9,2.84
in.rhodo-e-7,32,8,Output,0.00053683,0.00057594,0.00083422,0.0,0.00
in.rhodo-e-7,32,8,Modify,3.4674,3.5555,3.7702,6.3,29.48
in.rhodo-e-7,32,8,Other,,0.1562,,,1.30
in.rhodo-e-7,32,16,Pair,1.6432,1.8316,1.9496,5.3,27.58
in.rhodo-e-7,32,16,Bond,0.094766,0.11191,0.12902,2.8,1.69
in.rhodo-e-7,32,16,Kspace,2.0286,2.152,2.3559,5.1,32.41
in.rhodo-e-7,32,16,Neigh,0.24068,0.24111,0.24164,0.1,3.63
in.rhodo-e-7,32,16,Comm,0.1632,0.23648,0.37934,15.0,3.56
in.rhodo-e-7,32,16,Output,0.00053517,0.00055474,0.0008069,0.0,0.01
in.rhodo-e-7,32,16,Modify,1.6319,1.9469,2.1155,11.6,29.32
in.rhodo-e-7,32,16,Other,,0.1196,,,1.80
in.rhodo-e-7,32,32,Pair,0.83719,0.98901,1.0861,6.2,23.07
in.rhodo-e-7,32,32,Bond,0.016581,0.062491,0.097907,12.3,1.46
in.rhodo-e-7,32,32,Kspace,1.3019,1.4436,1.6467,7.5,33.67
in.rhodo-e-7,32,32,Neigh,0.14775,0.14856,0.14943,0.1,3.46
in.rhodo-e-7,32,32,Comm,0.12676,0.23991,0.40154,16.1,5.60
in.rhodo-e-7,32,32,Output,0.00061553,0.00062914,0.00089842,0.0,0.01
in.rhodo-e-7,32,32,Modify,0.83851,1.2002,1.5417,14.1,27.99
in.rhodo-e-7,32,32,Other,,0.2033,,,4.74
in.rhodo-e-7,32,64,Pair,0.48007,0.57537,0.69159,7.7,19.39
in.rhodo-e-7,32,64,Bond,0.0061937,0.034192,0.058282,8.8,1.15
in.rhodo-e-7,32,64,Kspace,1.0508,1.1619,1.2577,5.5,39.15
in.rhodo-e-7,32,64,Neigh,0.093107,0.094855,0.096552,0.3,3.20
in.rhodo-e-7,32,64,Comm,0.12345,0.24735,0.32394,14.3,8.34
in.rhodo-e-7,32,64,Output,0.00061071,0.00062216,0.00091108,0.0,0.02
in.rhodo-e-7,32,64,Modify,0.50786,0.67322,0.94648,19.5,22.69
in.rhodo-e-7,32,64,Other,,0.18,,,6.07
in.rhodo-e-7,256,1,Pair,34.944,34.944,34.944,0.0,31.08
in.rhodo-e-7,256,1,Bond,2.099,2.099,2.099,0.0,1.87
in.rhodo-e-7,256,1,Kspace,36.786,36.786,36.786,0.0,32.72
in.rhodo-e-7,256,1,Neigh,4.1954,4.1954,4.1954,0.0,3.73
in.rhodo-e-7,256,1,Comm,1.3564,1.3564,1.3564,0.0,1.21
in.rhodo-e-7,256,1,Output,0.00090627,0.00090627,0.00090627,0.0,0.00
in.rhodo-e-7,256,1,Modify,32.898,32.898,32.898,0.0,29.26
in.rhodo-e-7,256,1,Other,,0.1415,,,0.13
in.rhodo-e-7,256,2,Pair,17.516,17.669,17.823,3.7,31.21
in.rhodo-e-7,256,2,Bond,1.0413,1.045,1.0487,0.4,1.85
in.rhodo-e-7,256,2,Kspace,18.332,18.482,18.633,3.5,32.65
in.rhodo-e-7,256,2,Neigh,2.091,2.091,2.0911,0.0,3.69
in.rhodo-e-7,256,2,Comm,0.64745,0.66543,0.68342,2.2,1.18
in.rhodo-e-7,256,2,Output,0.00046768,0.00050692,0.00054617,0.0,0.00
in.rhodo-e-7,256,2,Modify,16.564,16.578,16.591,0.3,29.28
in.rhodo-e-7,256,2,Other,,0.08373,,,0.15
in.rhodo-e-7,256,4,Pair,8.8435,8.854,8.88,0.5,27.95
in.rhodo-e-7,256,4,Bond,0.52435,0.5275,0.53092,0.3,1.67
in.rhodo-e-7,256,4,Kspace,12.263,12.285,12.296,0.4,38.78
in.rhodo-e-7,256,4,Neigh,1.0579,1.0588,1.0601,0.1,3.34
in.rhodo-e-7,256,4,Comm,0.36792,0.37316,0.37657,0.5,1.18
in.rhodo-e-7,256,4,Output,0.00028005,0.00030679,0.00036391,0.0,0.00
in.rhodo-e-7,256,4,Modify,8.5055,8.5188,8.5278,0.3,26.89
in.rhodo-e-7,256,4,Other,,0.06287,,,0.20
in.rhodo-e-7,256,8,Pair,4.4006,4.5025,4.5423,2.1,26.81
in.rhodo-e-7,256,8,Bond,0.25963,0.2681,0.27251,0.7,1.60
in.rhodo-e-7,256,8,Kspace,6.6631,6.7065,6.8175,1.8,39.94
in.rhodo-e-7,256,8,Neigh,0.54538,0.54601,0.54666,0.1,3.25
in.rhodo-e-7,256,8,Comm,0.2142,0.27694,0.32052,7.6,1.65
in.rhodo-e-7,256,8,Output,0.00016101,0.0001717,0.00024434,0.0,0.00
in.rhodo-e-7,256,8,Modify,4.3006,4.4013,4.5258,4.2,26.21
in.rhodo-e-7,256,8,Other,,0.09142,,,0.54
in.rhodo-e-7,256,16,Pair,2.3237,2.3786,2.4318,2.4,25.47
in.rhodo-e-7,256,16,Bond,0.13394,0.14117,0.14846,1.4,1.51
in.rhodo-e-7,256,16,Kspace,3.7337,3.7936,3.8536,2.1,40.63
in.rhodo-e-7,256,16,Neigh,0.2987,0.29959,0.30021,0.1,3.21
in.rhodo-e-7,256,16,Comm,0.13929,0.21678,0.26156,8.4,2.32
in.rhodo-e-7,256,16,Output,0.00013436,0.00013994,0.00021381,0.0,0.00
in.rhodo-e-7,256,16,Modify,2.2914,2.3941,2.5611,5.6,25.64
in.rhodo-e-7,256,16,Other,,0.1131,,,1.21
in.rhodo-e-7,256,32,Pair,1.1202,1.2685,1.3474,4.9,24.95
in.rhodo-e-7,256,32,Bond,0.065264,0.07501,0.081658,1.3,1.48
in.rhodo-e-7,256,32,Kspace,1.8931,1.9743,2.1265,4.0,38.83
in.rhodo-e-7,256,32,Neigh,0.16829,0.16937,0.17015,0.1,3.33
in.rhodo-e-7,256,32,Comm,0.094834,0.1471,0.25275,12.3,2.89
in.rhodo-e-7,256,32,Output,0.00011676,0.00012065,0.00020206,0.0,0.00
in.rhodo-e-7,256,32,Modify,1.1239,1.3604,1.4796,9.1,26.76
in.rhodo-e-7,256,32,Other,,0.08929,,,1.76
in.rhodo-e-7,256,64,Pair,0.58096,0.64906,0.75459,7.4,21.24
in.rhodo-e-7,256,64,Bond,0.03527,0.039225,0.045696,1.3,1.28
in.rhodo-e-7,256,64,Kspace,1.1842,1.2919,1.363,5.4,42.27
in.rhodo-e-7,256,64,Neigh,0.094548,0.096028,0.097615,0.2,3.14
in.rhodo-e-7,256,64,Comm,0.076248,0.13418,0.23682,12.1,4.39
in.rhodo-e-7,256,64,Output,0.00011817,0.00012053,0.00020459,0.0,0.00
in.rhodo-e-7,256,64,Modify,0.52738,0.76052,0.8872,11.6,24.89
in.rhodo-e-7,256,64,Other,,0.08498,,,2.78
in.rhodo-e-7,864,1,Pair,118.15,118.15,118.15,0.0,30.15
in.rhodo-e-7,864,1,Bond,7.3624,7.3624,7.3624,0.0,1.88
in.rhodo-e-7,864,1,Kspace,148.2,148.2,148.2,0.0,37.82
in.rhodo-e-7,864,1,Neigh,14.012,14.012,14.012,0.0,3.58
in.rhodo-e-7,864,1,Comm,5.6352,5.6352,5.6352,0.0,1.44
in.rhodo-e-7,864,1,Output,0.0029323,0.0029323,0.0029323,0.0,0.00
in.rhodo-e-7,864,1,Modify,98.015,98.015,98.015,0.0,25.01
in.rhodo-e-7,864,1,Other,,0.4561,,,0.12
in.rhodo-e-7,864,2,Pair,58.894,59.064,59.234,2.2,29.05
in.rhodo-e-7,864,2,Bond,3.505,3.5496,3.5942,2.4,1.75
in.rhodo-e-7,864,2,Kspace,81.315,81.529,81.743,2.4,40.09
in.rhodo-e-7,864,2,Neigh,6.9863,6.9866,6.9869,0.0,3.44
in.rhodo-e-7,864,2,Comm,2.7429,2.7746,2.8063,1.9,1.36
