Benchmark,Size,GPUs,Section,min time,avg time,max time,%varavg,%total
in.rhodo-e-7,864,6,Modify,20.684,22.241,25.143,37.2,21.71
in.rhodo-e-7,864,6,Other,,3.783,,,3.69
in.rhodo-e-7,864,8,Pair,5.55,5.6427,5.7412,3.0,5.65
in.rhodo-e-7,864,8,Bond,0.52219,0.66761,0.81475,13.6,0.67
in.rhodo-e-7,864,8,Kspace,65.981,66.283,66.619,2.5,66.35
in.rhodo-e-7,864,8,Neigh,0.16103,0.16393,0.16572,0.3,0.16
in.rhodo-e-7,864,8,Comm,2.048,2.7103,3.0269,16.7,2.71
in.rhodo-e-7,864,8,Output,0.00032609,0.00033953,0.00039531,0.0,0.00
in.rhodo-e-7,864,8,Modify,20.497,20.898,21.446,4.5,20.92
in.rhodo-e-7,864,8,Other,,3.526,,,3.53
in.rhodo-e-7,2048,4,Pair,23.429,24.048,24.61,9.8,9.65
in.rhodo-e-7,2048,4,Bond,1.5793,1.6424,1.7624,3.5,0.66
in.rhodo-e-7,2048,4,Kspace,162.16,162.66,163.09,2.0,65.29
in.rhodo-e-7,2048,4,Neigh,0.32866,0.33547,0.33876,0.3,0.13
in.rhodo-e-7,2048,4,Comm,4.1389,5.3355,6.3797,19.1,2.14
in.rhodo-e-7,2048,4,Output,0.00056199,0.00058704,0.00065683,0.0,0.00
in.rhodo-e-7,2048,4,Modify,46.38,47.495,50.433,9.6,19.07
in.rhodo-e-7,2048,4,Other,,7.597,,,3.05
in.rhodo-e-7,2048,6,Pair,8.0211,13.354,16.359,103.0,5.70
in.rhodo-e-7,2048,6,Bond,1.613,1.6635,1.7454,2.7,0.71
in.rhodo-e-7,2048,6,Kspace,155.58,156.18,156.87,2.6,66.66
in.rhodo-e-7,2048,6,Neigh,0.32616,0.33003,0.33275,0.2,0.14
in.rhodo-e-7,2048,6,Comm,4.5266,5.3563,6.0949,16.1,2.29
in.rhodo-e-7,2048,6,Output,0.00057725,0.00058926,0.00063715,0.0,0.00
in.rhodo-e-7,2048,6,Modify,46.402,49.747,55.786,53.5,21.23
in.rhodo-e-7,2048,6,Other,,7.664,,,3.27
in.rhodo-e-7,2048,8,Pair,11.733,12.021,12.288,6.6,5.24
in.rhodo-e-7,2048,8,Bond,1.5952,1.6659,1.7532,3.2,0.73
in.rhodo-e-7,2048,8,Kspace,154.93,155.41,155.93,2.0,67.80
in.rhodo-e-7,2048,8,Neigh,0.32948,0.33163,0.33355,0.2,0.14
in.rhodo-e-7,2048,8,Comm,4.5494,5.4298,6.1805,17.0,2.37
in.rhodo-e-7,2048,8,Output,0.00067114,0.00068695,0.00075516,0.0,0.00
in.rhodo-e-7,2048,8,Modify,46.174,47.019,48.206,6.4,20.51
in.rhodo-e-7,2048,8,Other,,7.325,,,3.20
