Benchmark,Size,GPUs,Section,min time,avg time,max time,%varavg,%total
in.rhodo,32,2,Neigh,0.051897,0.052408,0.05308,0.1,1.44
in.rhodo,32,2,Comm,0.22869,0.24319,0.27007,3.5,6.70
in.rhodo,32,2,Output,0.00092137,0.00094992,0.0012149,0.0,0.03
in.rhodo,32,2,Modify,0.68496,0.77512,0.83903,5.4,21.34
in.rhodo,32,2,Other,,0.04357,,,1.20
in.rhodo,32,4,Pair,0.31309,0.35576,0.39396,4.0,13.73
in.rhodo,32,4,Bond,0.50278,0.57388,0.63013,5.6,22.15
in.rhodo,32,4,Kspace,0.58302,0.64849,0.69803,5.1,25.03
in.rhodo,32,4,Neigh,0.045745,0.046613,0.04728,0.2,1.80
in.rhodo,32,4,Comm,0.23147,0.2449,0.27268,3.6,9.45
in.rhodo,32,4,Output,0.00089287,0.00092687,0.0011928,0.0,0.04
in.rhodo,32,4,Modify,0.60428,0.67409,0.71579,4.3,26.02
in.rhodo,32,4,Other,,0.04577,,,1.77
in.rhodo,32,6,Pair,0.27607,0.31278,0.36244,4.4,13.26
in.rhodo,32,6,Bond,0.2258,0.38913,0.65387,25.7,16.49
in.rhodo,32,6,Kspace,0.56599,0.82137,0.98805,17.4,34.81
in.rhodo,32,6,Neigh,0.042156,0.04337,0.044279,0.2,1.84
in.rhodo,32,6,Comm,0.20923,0.22033,0.25241,3.2,9.34
in.rhodo,32,6,Output,0.00081829,0.0008433,0.0010988,0.0,0.04
in.rhodo,32,6,Modify,0.45758,0.53386,0.58466,5.7,22.63
in.rhodo,32,6,Other,,0.0378,,,1.60
in.rhodo,32,8,Pair,0.25406,0.29673,0.33826,4.2,13.64
in.rhodo,32,8,Bond,0.16024,0.30105,0.51753,22.3,13.83
in.rhodo,32,8,Kspace,0.61214,0.82545,0.97251,13.5,37.93
in.rhodo,32,8,Neigh,0.036474,0.03816,0.039302,0.4,1.75
in.rhodo,32,8,Comm,0.19552,0.2278,0.24646,3.6,10.47
in.rhodo,32,8,Output,0.0018246,0.0018471,0.0021166,0.1,0.08
in.rhodo,32,8,Modify,0.36442,0.42632,0.51031,6.3,19.59
in.rhodo,32,8,Other,,0.05875,,,2.70
in.rhodo,256,1,Pair,0.49366,0.50886,0.5259,1.1,20.51
in.rhodo,256,1,Bond,0.51413,0.53855,0.57701,2.8,21.71
in.rhodo,256,1,Kspace,0.46196,0.50175,0.52563,2.9,20.22
in.rhodo,256,1,Neigh,0.074897,0.076492,0.077201,0.2,3.08
in.rhodo,256,1,Comm,0.14261,0.14978,0.1655,2.0,6.04
in.rhodo,256,1,Output,0.00025351,0.00026062,0.00030741,0.0,0.01
in.rhodo,256,1,Modify,0.63046,0.66191,0.68691,2.1,26.68
in.rhodo,256,1,Other,,0.04338,,,1.75
in.rhodo,256,2,Pair,0.26567,0.31397,0.3358,3.0,17.61
in.rhodo,256,2,Bond,0.29213,0.32509,0.35222,3.1,18.23
in.rhodo,256,2,Kspace,0.44921,0.47925,0.51079,2.6,26.88
in.rhodo,256,2,Neigh,0.040847,0.042001,0.042727,0.2,2.36
in.rhodo,256,2,Comm,0.12607,0.13808,0.14467,2.0,7.74
in.rhodo,256,2,Output,0.00022604,0.00023064,0.00027675,0.0,0.01
in.rhodo,256,2,Modify,0.42142,0.4468,0.48608,2.9,25.06
in.rhodo,256,2,Other,,0.03752,,,2.10
in.rhodo,256,4,Pair,0.14033,0.16398,0.18728,3.1,12.21
in.rhodo,256,4,Bond,0.27345,0.29321,0.32461,2.6,21.83
in.rhodo,256,4,Kspace,0.28052,0.3113,0.33533,2.9,23.18
in.rhodo,256,4,Neigh,0.040466,0.041918,0.042869,0.3,3.12
in.rhodo,256,4,Comm,0.11105,0.11937,0.14056,2.2,8.89
in.rhodo,256,4,Output,0.00022091,0.0002242,0.00026733,0.0,0.02
in.rhodo,256,4,Modify,0.33222,0.38508,0.40903,2.9,28.68
in.rhodo,256,4,Other,,0.02782,,,2.07
in.rhodo,256,6,Pair,0.094439,0.12782,0.15904,5.3,11.11
in.rhodo,256,6,Bond,0.17954,0.21362,0.23406,3.0,18.57
in.rhodo,256,6,Kspace,0.28784,0.32049,0.35625,3.3,27.86
in.rhodo,256,6,Neigh,0.030272,0.031302,0.032707,0.3,2.72
in.rhodo,256,6,Comm,0.099946,0.11413,0.12891,3.3,9.92
in.rhodo,256,6,Output,0.00022541,0.00022897,0.00027182,0.0,0.02
in.rhodo,256,6,Modify,0.26991,0.30364,0.36343,4.4,26.40
in.rhodo,256,6,Other,,0.03904,,,3.39
in.rhodo,256,8,Pair,0.094994,0.10564,0.11692,1.5,10.01
in.rhodo,256,8,Bond,0.18238,0.21753,0.23723,3.1,20.61
in.rhodo,256,8,Kspace,0.24283,0.26957,0.31022,3.5,25.54
in.rhodo,256,8,Neigh,0.029629,0.031506,0.032672,0.4,2.98
in.rhodo,256,8,Comm,0.099278,0.11407,0.1303,3.1,10.81
in.rhodo,256,8,Output,0.00020591,0.00021051,0.0002593,0.0,0.02
in.rhodo,256,8,Modify,0.25607,0.27856,0.31865,3.9,26.39
in.rhodo,256,8,Other,,0.03857,,,3.65
in.rhodo,864,1,Pair,1.7489,1.8049,1.8615,2.0,29.77
in.rhodo,864,1,Bond,0.79631,0.82439,0.92848,2.7,13.60
in.rhodo,864,1,Kspace,1.4655,1.5719,1.6026,2.0,25.93
in.rhodo,864,1,Neigh,0.18604,0.19026,0.19248,0.3,3.14
in.rhodo,864,1,Comm,0.27807,0.3066,0.33312,3.6,5.06
in.rhodo,864,1,Output,0.00051484,0.00052616,0.00057454,0.0,0.01
in.rhodo,864,1,Modify,1.1598,1.2713,1.3719,4.6,20.97
in.rhodo,864,1,Other,,0.09205,,,1.52
in.rhodo,864,2,Pair,0.55337,0.59473,0.65775,2.6,14.57
in.rhodo,864,2,Bond,0.79151,0.82039,0.85212,2.0,20.10
in.rhodo,864,2,Kspace,0.87702,0.91596,0.95314,2.2,22.44
in.rhodo,864,2,Neigh,0.19007,0.19313,0.19606,0.3,4.73
in.rhodo,864,2,Comm,0.27365,0.30093,0.33329,3.8,7.37
in.rhodo,864,2,Output,0.00039935,0.00041505,0.00045685,0.0,0.01
in.rhodo,864,2,Modify,1.0743,1.1715,1.2388,4.2,28.70
in.rhodo,864,2,Other,,0.08501,,,2.08
in.rhodo,864,4,Pair,0.33417,0.38364,0.45305,4.8,10.44
in.rhodo,864,4,Bond,0.80397,0.83007,0.89473,2.3,22.59
in.rhodo,864,4,Kspace,0.62646,0.70076,0.74017,2.9,19.07
in.rhodo,864,4,Neigh,0.18367,0.18721,0.18975,0.3,5.09
in.rhodo,864,4,Comm,0.27565,0.30504,0.33595,3.9,8.30
in.rhodo,864,4,Output,0.00039754,0.00041397,0.00045119,0.0,0.01
in.rhodo,864,4,Modify,1.0498,1.1559,1.2393,4.9,31.45
in.rhodo,864,4,Other,,0.112,,,3.05
in.rhodo,864,6,Pair,0.21984,0.26532,0.31477,6.2,8.68
in.rhodo,864,6,Bond,0.50734,0.64674,0.80211,13.8,21.15
in.rhodo,864,6,Kspace,0.51402,0.69221,0.86202,13.8,22.64
in.rhodo,864,6,Neigh,0.14985,0.15755,0.16079,0.5,5.15
in.rhodo,864,6,Comm,0.2802,0.29475,0.34696,3.0,9.64
in.rhodo,864,6,Output,0.00040668,0.00042156,0.0004742,0.0,0.01
in.rhodo,864,6,Modify,0.81085,0.91676,0.94617,3.5,29.99
in.rhodo,864,6,Other,,0.08341,,,2.73
in.rhodo,864,8,Pair,0.23837,0.24682,0.25801,1.2,8.12
in.rhodo,864,8,Bond,0.51287,0.64738,0.79981,13.6,21.30
in.rhodo,864,8,Kspace,0.48913,0.64889,0.79252,14.0,21.35
in.rhodo,864,8,Neigh,0.15681,0.16022,0.16336,0.4,5.27
in.rhodo,864,8,Comm,0.28744,0.30498,0.35129,3.1,10.04
in.rhodo,864,8,Output,0.00037372,0.00038058,0.00043434,0.0,0.01
in.rhodo,864,8,Modify,0.84379,0.93515,0.97818,3.2,30.77
in.rhodo,864,8,Other,,0.09529,,,3.14
in.rhodo,2048,1,Pair,0.83501,0.91618,1.0191,5.6,5.24
in.rhodo,2048,1,Bond,4.5618,4.6108,4.6711,1.6,26.36
in.rhodo,2048,1,Kspace,4.3594,4.4218,4.4717,1.8,25.28
in.rhodo,2048,1,Neigh,0.96633,0.97379,0.98035,0.4,5.57
in.rhodo,2048,1,Comm,0.82531,0.87603,0.92244,4.2,5.01
in.rhodo,2048,1,Output,0.0010945,0.0011377,0.0011942,0.1,0.01
in.rhodo,2048,1,Modify,5.1457,5.3166,5.489,5.0,30.40
in.rhodo,2048,1,Other,,0.3725,,,2.13
in.rhodo,2048,2,Pair,0.86002,0.9305,1.0006,3.3,11.46
in.rhodo,2048,2,Bond,1.5298,1.5916,1.6767,2.9,19.61
in.rhodo,2048,2,Kspace,2.1271,2.2351,2.2947,2.7,27.54
in.rhodo,2048,2,Neigh,0.31699,0.32159,0.32537,0.4,3.96
in.rhodo,2048,2,Comm,0.51053,0.56959,0.63013,5.7,7.02
in.rhodo,2048,2,Output,0.00055352,0.000564,0.00062356,0.0,0.01
in.rhodo,2048,2,Modify,2.1227,2.263,2.4121,6.2,27.88
in.rhodo,2048,2,Other,,0.2042,,,2.52
in.rhodo,2048,4,Pair,0.65521,0.77475,0.93013,7.9,10.63
in.rhodo,2048,4,Bond,1.5373,1.5945,1.6727,2.8,21.88
in.rhodo,2048,4,Kspace,1.4809,1.5528,1.6203,3.0,21.30
in.rhodo,2048,4,Neigh,0.32298,0.32934,0.33301,0.4,4.52
in.rhodo,2048,4,Comm,0.52711,0.58109,0.6422,6.0,7.97
in.rhodo,2048,4,Output,0.0006216,0.00064513,0.00071348,0.0,0.01
in.rhodo,2048,4,Modify,2.041,2.2391,2.4316,7.3,30.72
in.rhodo,2048,4,Other,,0.2165,,,2.97
in.rhodo,2048,6,Pair,0.42522,0.53083,0.64036,10.5,7.78
in.rhodo,2048,6,Bond,1.5491,1.6057,1.7028,3.1,23.53
in.rhodo,2048,6,Kspace,1.2263,1.3828,1.5158,6.8,20.26
in.rhodo,2048,6,Neigh,0.32147,0.32737,0.33129,0.4,4.80
in.rhodo,2048,6,Comm,0.53113,0.58612,0.65266,5.8,8.59
in.rhodo,2048,6,Output,0.00060022,0.00062436,0.00067251,0.0,0.01
in.rhodo,2048,6,Modify,2.0439,2.1904,2.3172,6.2,32.09
in.rhodo,2048,6,Other,,0.2012,,,2.95
in.rhodo,2048,8,Pair,0.49511,0.51,0.5312,1.5,7.63
in.rhodo,2048,8,Bond,1.5525,1.6059,1.6717,3.0,24.02
in.rhodo,2048,8,Kspace,1.1813,1.2636,1.334,3.6,18.90
in.rhodo,2048,8,Neigh,0.31789,0.32252,0.32688,0.3,4.82
in.rhodo,2048,8,Comm,0.52672,0.58491,0.63886,6.0,8.75
in.rhodo,2048,8,Output,0.00054349,0.00056691,0.00064206,0.0,0.01
in.rhodo,2048,8,Modify,2.07,2.1742,2.2898,6.0,32.52
in.rhodo,2048,8,Other,,0.2245,,,3.36
